customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,property_valuation,address_id
3403,Jessalyn,Zoellner,Female,1994-05-14,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,10,3403
3404,Thomasine,McCloch,Female,1973-08-01,GIS Technical Architect,Property,Affluent Customer,N,No,8,3404
3405,Gavra,Robez,Female,1996-08-18,Project Manager,Financial Services,Mass Customer,N,Yes,1,3405
3406,Lucy,Lackmann,Female,1979-04-28,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10,3406
3407,Marven,Ditts,Male,1961-10-08,Cost Accountant,Financial Services,High Net Worth,N,Yes,5,3407
3408,Becka,Bysaker,Female,1972-07-11,Tax Accountant,Manufacturing,Mass Customer,N,No,8,3408
3409,Abbey,Nellen,Female,1977-04-29,Desktop Support Technician,Argiculture,Mass Customer,N,No,10,3409
3410,Merrili,Brittin,Female,1940-09-22,,Property,Mass Customer,N,No,7,3410
3411,Alena,Hannis,Female,1980-01-04,Physical Therapy Assistant,,Mass Customer,N,Yes,7,3411
3412,Almira,Ethelstone,Female,1973-08-18,Office Assistant IV,,Mass Customer,N,Yes,7,3412
3413,Zulema,Cristofolo,Female,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,12,3413
3414,Winnifred,Zima,Female,1966-02-25,Software Consultant,,Affluent Customer,N,Yes,1,3414
3415,Alberik,Kelsey,Male,1963-01-17,Quality Engineer,Property,High Net Worth,N,Yes,7,3415
3416,Evanne,Bentote,Female,1976-01-18,,Manufacturing,Mass Customer,N,Yes,5,3416
3417,Deedee,Coxall,Female,1973-02-18,Social Worker,Health,Mass Customer,N,No,10,3417
3418,Felipa,Paddingdon,Female,1959-12-31,Systems Administrator IV,Health,High Net Worth,N,No,10,3418
3419,Felipa,Guslon,Female,1973-07-09,Information Systems Manager,,Mass Customer,N,Yes,9,3419
3420,Norby,Elion,Male,1980-09-10,Financial Advisor,Financial Services,Mass Customer,N,Yes,8,3420
3421,Ronalda,McGeechan,Female,1962-12-17,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,7,3421
3422,Lucine,Virgin,Female,1978-05-06,Professor,Manufacturing,Mass Customer,N,No,8,3422
3423,Griselda,Bezants,Female,1999-12-27,Registered Nurse,Health,Affluent Customer,N,No,9,3423
3424,Vale,Whittuck,Female,1977-02-28,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,3,3424
3425,Alister,De la Yglesia,Male,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,1,3425
3426,Ron,Dilon,Male,1959-04-18,Assistant Media Planner,Entertainment,Mass Customer,N,No,12,3426
3427,Mace,Edington,Male,1981-05-19,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1,3427
3428,Leonora,Iglesia,Female,1974-08-07,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,7,3428
3429,Alla,Hirtzmann,Female,1964-06-22,,Health,High Net Worth,N,No,8,3429
3430,Augustus,Pickin,Male,1964-02-29,Research Nurse,Health,Affluent Customer,N,Yes,11,3430
3431,York,Calbreath,Male,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,3,3431
3432,Max,Cloney,Female,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,10,3432
3433,Karissa,Cabral,Female,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,6,3433
3434,Stesha,Miners,Female,1973-12-05,Account Coordinator,Health,Mass Customer,N,No,7,3434
3435,Stevena,Allcock,Female,2002-01-15,Senior Editor,,Affluent Customer,N,No,8,3435
3436,Marget,Freeland,Female,1958-11-22,,Financial Services,Mass Customer,N,Yes,12,3436
3437,Penny,Wellington,Male,1963-10-20,VP Marketing,Retail,High Net Worth,N,No,9,3437
3438,Gaylor,Carbry,Male,1996-02-16,Project Manager,Manufacturing,Mass Customer,N,No,8,3438
3439,Rubie,O'Gorman,Female,1974-10-20,Technical Writer,,Affluent Customer,N,Yes,3,3439
3440,Retha,Kahane,Female,1958-05-15,Senior Sales Associate,Manufacturing,Mass Customer,N,No,8,3440
3441,Janelle,Ebbage,Female,1988-10-16,Legal Assistant,Manufacturing,High Net Worth,N,Yes,4,3441
3442,Adrianne,Petrecz,Female,1962-05-22,Research Associate,Retail,Mass Customer,N,Yes,4,3442
3443,Fran,,Male,1995-04-12,Technical Writer,,Mass Customer,N,Yes,8,3443
3444,Kara-lynn,Bims,Female,1977-12-25,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,9,3444
3445,Craggy,,Male,1966-06-23,Database Administrator I,Financial Services,Affluent Customer,N,Yes,10,3445
3446,Gard,Tidy,Male,1967-01-30,Structural Engineer,Manufacturing,Mass Customer,N,No,3,3446
3447,Linell,,Female,1977-11-23,,Financial Services,High Net Worth,N,No,5,3447
3448,Roderich,Mixer,Male,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,10,3448
3449,Ilyssa,Hannabuss,Female,1974-09-26,VP Quality Control,Argiculture,High Net Worth,N,Yes,9,3449
3450,Brooke,Durman,Female,1993-09-16,Safety Technician III,Retail,Mass Customer,N,No,9,3450
3451,Ruprecht,Loreit,Male,1970-05-01,Sales Associate,,High Net Worth,N,No,4,3451
3452,Maura,Estevez,Female,1964-09-04,Marketing Manager,Retail,Mass Customer,N,No,11,3452
3453,Jammie,McEvon,Female,1989-03-12,Product Engineer,Retail,Affluent Customer,N,No,8,3453
3454,Akim,Mathes,Male,1969-06-09,Web Designer III,,Mass Customer,N,No,9,3454
3455,Coop,Skey,Male,1954-02-25,Administrative Officer,,Mass Customer,N,Yes,10,3455
3456,Clovis,Ortsmann,Female,1959-11-08,,,Mass Customer,N,Yes,10,3456
3457,Robbi,Springthorpe,Female,1956-09-26,,Manufacturing,Mass Customer,N,No,9,3457
3458,Alejandro,Shakelade,Male,1977-12-01,Web Developer III,Manufacturing,High Net Worth,N,Yes,1,3458
3459,Emelda,Ramsdell,Female,2000-11-24,,Entertainment,Mass Customer,N,Yes,11,3459
3460,Reinhold,Barthrup,Male,1999-10-10,Actuary,Financial Services,Mass Customer,N,No,10,3460
3461,Nigel,Izard,Male,1962-11-30,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,12,3461
3462,Jehanna,Sparhawk,Female,1957-03-03,Registered Nurse,Health,High Net Worth,N,No,11,3462
3463,Fletch,Durrett,Male,1984-06-15,Compensation Analyst,Financial Services,Affluent Customer,N,No,6,3463
3464,Etheline,Gerretsen,Female,1982-06-09,Staff Accountant III,Financial Services,Mass Customer,N,Yes,12,3464
3465,Hadria,Pizer,Female,1978-02-01,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3,3465
3466,Victor,Zaple,Male,1979-09-28,Marketing Assistant,IT,Mass Customer,N,No,11,3466
3467,Killy,Spaducci,Male,1980-05-20,VP Quality Control,IT,Mass Customer,N,No,7,3467
3468,Averill,Woodbridge,Male,1986-10-24,Associate Professor,,Mass Customer,N,No,3,3468
3469,Arabele,Lantoph,Female,1987-08-24,Nurse Practicioner,Health,Mass Customer,N,Yes,7,3469
3470,Catherina,Ricca,Female,1967-10-01,Recruiting Manager,Health,Affluent Customer,N,Yes,1,3470
3471,Brita,Afonso,Female,1953-09-05,Quality Engineer,IT,High Net Worth,N,Yes,10,3471
3472,Dionysus,McCarlie,Male,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,11,3472
3473,Sanderson,Alloway,U,,Analog Circuit Design manager,IT,Mass Customer,N,No,7,3473
3474,Justinian,Crowhurst,Male,1979-11-06,Assistant Manager,Manufacturing,Mass Customer,N,No,1,3474
3475,Correna,Goldsberry,Female,1985-08-31,Director of Sales,Retail,Affluent Customer,N,No,9,3475
3476,Stearn,Willerstone,Male,1989-09-07,,Manufacturing,Affluent Customer,N,No,10,3476
3477,Jaquelin,Leek,Female,1996-01-24,Senior Developer,Financial Services,Affluent Customer,N,Yes,7,3477
3478,Hartwell,Schach,Male,1986-08-08,Quality Control Specialist,Health,Mass Customer,N,No,8,3478
3479,Pierette,O' Ronan,Female,1964-08-09,,IT,Mass Customer,N,No,5,3479
3480,Jarib,,Male,1959-06-24,,,Mass Customer,N,No,6,3480
3481,Haley,Dessent,Male,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,8,3481
3482,Roch,Rilston,Female,2000-05-18,Clinical Specialist,Health,Affluent Customer,N,Yes,8,3482
3483,Emlyn,Burnel,Male,1956-10-02,Senior Sales Associate,Health,High Net Worth,N,Yes,9,3483
3484,Hedi,Mowday,Female,1976-10-24,Information Systems Manager,Financial Services,High Net Worth,N,Yes,10,3484
3485,Berthe,Ludwell,Female,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,11,3485
3486,Reece,Crewther,Male,1956-07-25,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,10,3486
3487,Amalee,Sanderson,Female,1977-12-15,Analyst Programmer,Health,High Net Worth,N,No,10,3487
3488,Cristobal,Whitrod,Male,1975-08-07,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9,3488
3489,Margo,Fletcher,Female,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,10,3489
3490,Taylor,Dutchburn,Male,1980-06-21,VP Product Management,Financial Services,High Net Worth,N,No,10,3490
3491,Leanna,Cromb,Female,1976-04-03,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,9,3491
3492,Urbanus,Redding,Male,1966-01-27,Civil Engineer,Manufacturing,Mass Customer,N,No,9,3492
3493,Jeffie,Eakly,Male,1964-02-29,Research Assistant I,Health,High Net Worth,N,No,5,3493
3494,Robers,Richen,Male,1998-12-24,Account Representative IV,Argiculture,High Net Worth,N,No,4,3494
3495,Constantine,Frissell,Female,1987-07-12,Programmer III,Financial Services,High Net Worth,N,No,9,3495
3496,Danya,Burnyeat,Male,1986-04-25,Editor,Manufacturing,Mass Customer,N,Yes,10,3496
3497,Thia,O'Day,Female,1986-05-03,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,11,3497
3498,Lois,Abrahim,Female,1995-11-02,,Manufacturing,Mass Customer,N,No,10,3498
3499,Shelton,Tewkesberrie,Male,1979-06-17,,Manufacturing,Mass Customer,N,Yes,11,3499
3500,Josy,Fleeman,Female,1967-07-21,,Entertainment,Affluent Customer,N,No,10,3500
3501,Kayla,Alentyev,Female,1970-01-19,Operator,Telecommunications,Mass Customer,N,Yes,10,3501
3502,Wilfrid,Cleaves,Male,1997-10-16,Senior Sales Associate,Retail,High Net Worth,N,Yes,7,3502
3503,Tootsie,Rafter,Female,1979-03-12,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3,3503
3504,Keriann,Perdue,Female,1963-07-06,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,10,3504
3505,Dolly,Scallan,Female,1974-08-06,,Retail,Mass Customer,N,No,9,3505
3506,Mercy,Donisi,Female,1975-06-18,Web Designer I,Financial Services,Mass Customer,N,No,2,3506
3507,Christoph,Greatreax,Male,1955-03-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,4,3507
3508,Malvin,Marre,Male,1986-08-09,Pharmacist,Health,Mass Customer,N,No,10,3508
3509,Janine,Hesey,Female,1978-11-22,Pharmacist,Health,Mass Customer,N,Yes,9,3509
3510,Jemima,Izaac,U,,Safety Technician II,IT,Affluent Customer,N,Yes,7,3510
3511,Willem,Spraging,Male,1966-12-31,Food Chemist,Health,Affluent Customer,N,No,5,3511
3512,Vladimir,Abramowsky,Male,1994-03-24,VP Accounting,Financial Services,Mass Customer,N,Yes,10,3512
3513,Enriqueta,Waterhowse,U,,Internal Auditor,IT,Affluent Customer,N,Yes,8,3513
3514,Darcy,Ilett,Male,1962-08-24,Environmental Specialist,,Mass Customer,N,No,8,3514
3515,Leelah,Pynner,Female,1975-01-14,Staff Scientist,Telecommunications,High Net Worth,N,Yes,5,3515
3516,Diarmid,Vearnals,Male,1977-04-30,,Property,Mass Customer,N,Yes,12,3516
3517,Domeniga,Terney,Female,1957-07-04,Accounting Assistant IV,,Mass Customer,N,Yes,11,3517
3518,Magdaia,Beardwell,Female,1980-06-18,Biostatistician I,IT,Mass Customer,N,Yes,11,3518
3519,Aldus,Kenningley,Male,1978-05-21,Software Consultant,Manufacturing,Mass Customer,N,Yes,10,3519
3520,Travis,Kaszper,Male,1963-08-17,Research Nurse,Health,Mass Customer,N,Yes,2,3520
3521,Oneida,Olivia,Female,1980-03-10,Research Associate,,High Net Worth,N,Yes,3,3521
3522,Lorri,Byrth,Female,1989-08-21,Cost Accountant,Financial Services,High Net Worth,N,Yes,9,3522
3523,Lin,Tarver,Male,1975-06-14,,,Affluent Customer,N,No,9,3523
3524,Waiter,Piscopello,Male,1973-12-30,Design Engineer,Financial Services,Mass Customer,N,Yes,10,3524
3525,Town,Yitzhakov,Male,1996-08-16,Editor,,Mass Customer,N,No,7,3525
3526,Pail,Iacopini,Male,1978-09-19,General Manager,Telecommunications,High Net Worth,N,Yes,8,3526
3527,Kiley,Scotson,Female,1978-12-02,Senior Cost Accountant,Financial Services,High Net Worth,N,No,10,3527
3528,Eliot,Scammell,Male,1964-04-06,Internal Auditor,Manufacturing,Mass Customer,N,Yes,6,3528
3529,Austine,Kinny,Female,1960-11-23,Structural Analysis Engineer,IT,High Net Worth,N,Yes,5,3529
3530,Erik,Kenneford,Male,1973-10-23,Staff Scientist,,High Net Worth,N,Yes,1,3530
3531,Shannah,Pountain,Female,1969-01-27,Marketing Manager,Retail,Affluent Customer,N,Yes,6,3531
3532,May,Birch,Female,1990-07-24,Media Manager I,Health,High Net Worth,N,Yes,10,3532
3533,Neale,Lowings,Male,1981-02-14,,Financial Services,Affluent Customer,N,Yes,7,3533
3534,Kacie,Stanbrooke,Female,1975-05-15,Associate Professor,Manufacturing,Affluent Customer,N,Yes,9,3534
3535,Bren,Dabbes,Female,1994-09-15,Technical Writer,Manufacturing,High Net Worth,N,No,7,3535
3536,Laurence,Aulsford,Male,1967-12-24,Professor,Retail,Affluent Customer,N,No,8,3536
3537,Sholom,Pavlasek,Male,1997-01-15,Graphic Designer,Financial Services,Mass Customer,N,No,9,3537
3538,Kerby,Nassie,Male,1977-11-14,Marketing Manager,Health,Mass Customer,N,No,2,3538
3539,Sheelah,Caine,Female,1985-03-21,,IT,Mass Customer,N,Yes,4,3539
3540,Ali,Naris,Male,1954-08-27,,,Mass Customer,N,Yes,4,3540
3541,Aloin,Harhoff,Male,1986-01-03,,Health,Mass Customer,N,No,9,3541
3542,Perl,Suddaby,Female,1975-03-11,Financial Analyst,Financial Services,Mass Customer,N,No,12,3542
3543,Shanie,Zahor,Female,1986-12-25,Food Chemist,Health,High Net Worth,N,Yes,10,3543
3544,Benoite,Trahmel,Female,1998-08-13,Help Desk Technician,,Affluent Customer,N,No,8,3544
3545,Wenonah,Filgate,Female,1974-07-19,Developer II,,High Net Worth,N,No,9,3545
3546,Hally,Pollie,Female,1983-09-29,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,8,3546
3547,Ganny,Dwerryhouse,Male,1975-05-06,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,6,3547
3548,Dalli,Seden,Male,1958-08-02,,,Affluent Customer,N,No,7,3548
3549,Jodee,Macewan,Female,1966-02-24,Sales Representative,Retail,Mass Customer,N,No,10,3549
3550,Daisey,Britto,Female,1988-11-27,Environmental Tech,Retail,Mass Customer,N,Yes,11,3550
3551,Zed,Douris,Male,1962-05-10,Pharmacist,Health,Mass Customer,N,Yes,12,3551
3552,Ebeneser,Lowde,Male,1992-09-07,Internal Auditor,Retail,Affluent Customer,N,Yes,12,3552
3553,Dietrich,Geggie,Male,1974-12-29,Graphic Designer,Health,Mass Customer,N,No,4,3553
3554,Briggs,Mower,Male,1978-04-06,GIS Technical Architect,IT,Mass Customer,N,Yes,10,3554
3555,Latashia,,Female,1976-02-26,Programmer Analyst II,Manufacturing,Mass Customer,N,No,7,3555
3556,Larina,Gheeorghie,Female,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,No,2,3556
3557,Tisha,Gibbings,Female,1978-05-12,,Health,Affluent Customer,N,No,7,3557
3558,Torey,Sarney,Male,1954-09-05,,,High Net Worth,N,Yes,9,3558
3559,Farra,Bails,Female,1985-02-19,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,7,3559
3560,Gav,Bonin,Male,1980-09-01,Structural Analysis Engineer,Retail,Mass Customer,N,Yes,12,3560
3561,Emelda,Allbones,Female,1968-11-16,Help Desk Operator,Financial Services,Mass Customer,N,Yes,12,3561
3562,Martynne,Bullivant,Female,1973-01-02,Recruiting Manager,,Affluent Customer,N,No,9,3562
3563,De,Leyband,Female,1990-03-12,,Financial Services,Affluent Customer,N,No,5,3563
3564,Sandy,Olford,Male,1972-05-15,Programmer Analyst IV,,High Net Worth,N,Yes,9,3564
3565,Charyl,Pottiphar,U,,Structural Engineer,IT,High Net Worth,N,Yes,8,3565
3566,Bram,Pheasant,Male,1976-11-02,Social Worker,Health,Affluent Customer,N,Yes,2,3566
3567,Eileen,Ilchenko,Female,1980-09-14,Nurse,Financial Services,Affluent Customer,N,Yes,2,3567
3568,Berthe,Griniov,Female,1955-09-15,Nurse,Retail,Affluent Customer,N,No,8,3568
3569,Janel,Daice,Female,1973-05-18,Senior Editor,,Affluent Customer,N,No,7,3569
3570,Mordy,Hedin,Male,1962-01-31,,Entertainment,Mass Customer,N,No,3,3570
3571,Othilia,Metcalf,Female,1976-06-09,Senior Sales Associate,Property,Mass Customer,N,Yes,4,3571
3572,Willis,Tilston,Male,1986-03-21,Sales Representative,Retail,Affluent Customer,N,Yes,4,3572
3573,Mab,Dwyer,Female,1996-10-16,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,4,3573
3574,Eileen,Eland,Female,1991-02-05,Clinical Specialist,Health,Mass Customer,N,No,9,3574
3575,Kandace,Desesquelle,Female,1973-11-06,Administrative Assistant I,IT,Affluent Customer,N,Yes,6,3575
3576,Rochette,Ebbens,Female,1969-09-19,Account Coordinator,,Mass Customer,N,No,7,3576
3577,Fowler,Scotsbrook,Male,1964-02-18,Staff Scientist,Retail,High Net Worth,N,No,9,3577
3578,Dorella,Sineath,Female,1956-10-27,Staff Accountant IV,Property,Mass Customer,N,No,10,3578
3579,Rachel,Somes,Female,1987-09-15,Software Test Engineer III,Health,High Net Worth,N,No,10,3579
3580,Roby,Samson,Female,1972-04-24,Occupational Therapist,Health,Mass Customer,N,No,7,3580
3581,Lindsy,Ygo,Female,1957-07-10,,,Mass Customer,N,Yes,12,3581
3582,Beryle,Qusklay,Female,1961-12-11,Media Manager II,Property,Mass Customer,N,No,10,3582
3583,Josselyn,Mathey,Female,1965-05-27,Assistant Professor,Retail,Affluent Customer,N,No,8,3583
3584,Adler,Teale,Male,1962-01-14,,Health,Mass Customer,N,No,10,3584
3585,Concordia,Lunbech,Female,1962-07-28,,Financial Services,High Net Worth,N,Yes,8,3585
3586,Abby,Brownstein,Female,1979-02-05,Registered Nurse,Health,Affluent Customer,N,No,11,3586
3587,Ines,Galfour,Female,1997-09-24,,,Affluent Customer,N,No,2,3587
3588,Henrie,Beadman,Female,1961-06-04,Web Developer III,Health,Affluent Customer,N,Yes,6,3588
3589,Nalani,Dummer,Female,1962-02-19,Computer Systems Analyst II,Health,High Net Worth,N,No,8,3589
3590,Carolan,Velez,Female,1978-04-16,,Manufacturing,Mass Customer,N,Yes,10,3590
3591,Dwight,Kinsey,Male,1978-10-28,Accountant III,Financial Services,Mass Customer,N,No,10,3591
3592,Pall,MacCart,Male,1954-04-27,Junior Executive,,Mass Customer,N,No,11,3592
3593,Carry,Abercromby,Female,1996-04-10,Legal Assistant,Retail,Mass Customer,N,No,7,3593
3594,Gustavo,Juschka,Male,1986-01-04,Marketing Assistant,Manufacturing,Mass Customer,N,No,2,3594
3595,Timi,Huson,Female,1975-12-06,Software Consultant,Retail,Mass Customer,N,No,12,3595
3596,Christi,Gilluley,Female,1977-12-25,Executive Secretary,Retail,Mass Customer,N,No,8,3596
3597,Giorgi,,Male,1954-06-16,Analog Circuit Design manager,Property,Affluent Customer,N,Yes,7,3597
3598,Penny,McKirdy,Male,1994-12-17,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,Yes,6,3598
3599,Lane,Maguire,Male,1956-02-27,Physical Therapy Assistant,,High Net Worth,N,Yes,2,3599
3600,Godart,Gooderick,Male,1962-05-17,Staff Accountant II,,Mass Customer,N,No,8,3600
3601,Fanya,Gethyn,Female,1975-12-23,Junior Executive,IT,Mass Customer,N,No,7,3601
3602,Alicea,Scamwell,Female,1988-11-27,Account Coordinator,Health,Mass Customer,N,No,7,3602
3603,Cale,Yaneev,Male,1954-09-27,Sales Representative,Retail,Mass Customer,N,Yes,11,3603
3604,Findlay,Lubman,Male,1971-04-09,VP Quality Control,Health,High Net Worth,N,Yes,10,3604
3605,Andy,Risely,Male,1994-01-28,Internal Auditor,,Mass Customer,N,No,9,3605
3606,Jamima,Wainscot,Female,1957-02-09,Graphic Designer,,High Net Worth,N,No,10,3606
3607,Troy,Blaydes,Male,2001-05-22,Clinical Specialist,Health,Mass Customer,N,No,8,3607
3608,Conway,Surgen,Male,1973-05-17,Nurse Practicioner,Argiculture,High Net Worth,N,No,12,3608
3609,Chicky,Butterfield,Male,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,No,7,3609
3610,Erl,Markel,Male,1987-03-29,Graphic Designer,Financial Services,High Net Worth,N,Yes,8,3610
3611,Uriah,Chantree,Male,1970-04-10,Statistician II,,Affluent Customer,N,Yes,7,3611
3612,Normand,Matous,Male,1979-11-27,,IT,High Net Worth,N,No,6,3612
3613,Fairfax,Pummery,Male,1972-04-21,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,10,3613
3614,Berkie,Gimber,Male,1961-06-23,Environmental Specialist,Retail,Affluent Customer,N,Yes,8,3614
3615,Junia,Napton,Female,1978-07-09,Safety Technician II,IT,Mass Customer,N,Yes,8,3615
3616,Vale,Dagnan,Male,2001-04-02,Product Engineer,Property,High Net Worth,N,No,8,3616
3617,Jessa,Milnthorpe,Female,1990-05-06,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3,3617
3618,Evyn,Rouby,Male,1966-04-28,Statistician IV,Retail,Affluent Customer,N,Yes,10,3618
3619,Myranda,Cridland,Female,1996-02-17,Administrative Assistant IV,,Mass Customer,N,Yes,1,3619
3620,Gerry,Ackhurst,Male,1991-07-30,Computer Systems Analyst II,Retail,Mass Customer,N,No,4,3620
3621,Umeko,Hearfield,Female,1975-01-16,Developer IV,Health,High Net Worth,N,No,4,3621
3622,Anetta,Brosenius,Female,1983-09-02,Compensation Analyst,Financial Services,Mass Customer,N,No,8,3622
3623,Oren,Barwack,Male,1984-11-25,Senior Quality Engineer,Manufacturing,Affluent Customer,N,Yes,9,3623
3624,Lenka,,Female,1984-10-16,Cost Accountant,Financial Services,Mass Customer,N,Yes,9,3624
3625,Cammie,Rubinfeld,Female,1953-11-30,VP Marketing,Manufacturing,High Net Worth,N,Yes,5,3625
3626,Cora,Hince,Female,1978-09-02,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,10,3626
